zipcode,state,state_fips,county,county_fips,county_population,county_urban_pct
02067,MA,25,Norfolk County,021,670850,98.76
02070,MA,25,Norfolk County,021,670850,98.76
02071,MA,25,Norfolk County,021,670850,98.76
02072,MA,25,Norfolk County,021,670850,98.76
02081,MA,25,Norfolk County,021,670850,98.76
02090,MA,25,Norfolk County,021,670850,98.76
02093,MA,25,Norfolk County,021,670850,98.76
02108,MA,25,Suffolk County,025,722023,99.93
02109,MA,25,Suffolk County,025,722023,99.93
02110,MA,25,Suffolk County,025,722023,99.93
02111,MA,25,Suffolk County,025,722023,99.93
02112,MA,25,Suffolk County,025,722023,99.93
02113,MA,25,Suffolk County,025,722023,99.93
02114,MA,25,Suffolk County,025,722023,99.93
02115,MA,25,Suffolk County,025,722023,99.93
02116,MA,25,Suffolk County,025,722023,99.93
02117,MA,25,Suffolk County,025,722023,99.93
02118,MA,25,Suffolk County,025,722023,99.93
02119,MA,25,Suffolk County,025,722023,99.93
02120,MA,25,Suffolk County,025,722023,99.93
02121,MA,25,Suffolk County,025,722023,99.93
02122,MA,25,Suffolk County,025,722023,99.93
02123,MA,25,Suffolk County,025,722023,99.93
02124,MA,25,Suffolk County,025,722023,99.93
02125,MA,25,Suffolk County,025,722023,99.93
02126,MA,25,Suffolk County,025,722023,99.93
02127,MA,25,Suffolk County,025,722023,99.93
02128,MA,25,Suffolk County,025,722023,99.93
02129,MA,25,Suffolk County,025,722023,99.93
02130,MA,25,Suffolk County,025,722023,99.93
02131,MA,25,Suffolk County,025,722023,99.93
02132,MA,25,Suffolk County,025,722023,99.93
02133,MA,25,Suffolk County,025,722023,99.93
02134,MA,25,Suffolk County,025,722023,99.93
02135,MA,25,Suffolk County,025,722023,99.93
02136,MA,25,Suffolk County,025,722023,99.93
02137,MA,25,Suffolk County,025,722023,99.93
02138,MA,25,Middlesex County,017,1503085,96.97
02139,MA,25,Middlesex County,017,1503085,96.97
02140,MA,25,Middlesex County,017,1503085,96.97
02141,MA,25,Middlesex County,017,1503085,96.97
02142,MA,25,Middlesex County,017,1503085,96.97
02143,MA,25,Middlesex County,017,1503085,96.97
02144,MA,25,Middlesex County,017,1503085,96.97
02145,MA,25,Middlesex County,017,1503085,96.97
02148,MA,25,Middlesex County,017,1503085,96.97
02149,MA,25,Middlesex County,017,1503085,96.97
02150,MA,25,Suffolk County,025,722023,99.93
02151,MA,25,Suffolk County,025,722023,99.93
02152,MA,25,Suffolk County,025,722023,99.93
02153,MA,25,Middlesex County,017,1503085,96.97
02155,MA,25,Middlesex County,017,1503085,96.97
02156,MA,25,Middlesex County,017,1503085,96.97
02163,MA,25,Suffolk County,025,722023,99.93
02169,MA,25,Norfolk County,021,670850,98.76
02170,MA,25,Norfolk County,021,670850,98.76
02171,MA,25,Norfolk County,021,670850,98.76
02176,MA,25,Middlesex County,017,1503085,96.97
02180,MA,25,Middlesex County,017,1503085,96.97
02184,MA,25,Norfolk County,021,670850,98.76
02185,MA,25,Norfolk County,021,670850,98.76
02186,MA,25,Norfolk County,021,670850,98.76
02187,MA,25,Norfolk County,021,670850,98.76
02188,MA,25,Norfolk County,021,670850,98.76
02189,MA,25,Norfolk County,021,670850,98.76
02190,MA,25,Norfolk County,021,670850,98.76
02191,MA,25,Norfolk County,021,670850,98.76
02196,MA,25,Suffolk County,025,722023,99.93
02199,MA,25,Suffolk County,025,722023,99.93
02201,MA,25,Suffolk County,025,722023,99.93
02203,MA,25,Suffolk County,025,722023,99.93
02204,MA,25,Suffolk County,025,722023,99.93
02205,MA,25,Suffolk County,025,722023,99.93
02206,MA,25,Suffolk County,025,722023,99.93
02207,MA,25,Suffolk County,025,722023,99.93
02210,MA,25,Suffolk County,025,722023,99.93
02211,MA,25,Suffolk County,025,722023,99.93
02212,MA,25,Suffolk County,025,722023,99.93
02215,MA,25,Suffolk County,025,722023,99.93
02216,MA,25,Suffolk County,025,722023,99.93
02217,MA,25,Suffolk County,025,722023,99.93
02222,MA,25,Suffolk County,025,722023,99.93
02228,MA,25,Suffolk County,025,722023,99.93
02238,MA,25,Middlesex County,017,1503085,96.97
02239,MA,25,Middlesex County,017,1503085,96.97
02241,MA,25,Suffolk County,025,722023,99.93
02266,MA,25,Suffolk County,025,722023,99.93
02269,MA,25,Norfolk County,021,670850,98.76
02283,MA,25,Suffolk County,025,722023,99.93
02284,MA,25,Suffolk County,025,722023,99.93
02293,MA,25,Suffolk County,025,722023,99.93
02295,MA,25,Suffolk County,025,722023,99.93
02297,MA,25,Suffolk County,025,722023,99.93
02298,MA,25,Suffolk County,025,722023,99.93
02301,MA,25,Plymouth County,023,494919,89.69
02302,MA,25,Plymouth County,023,494919,89.69
02303,MA,25,Plymouth County,023,494919,89.69
02304,MA,25,Plymouth County,023,494919,89.69
02305,MA,25,Plymouth County,023,494919,89.69
02322,MA,25,Norfolk County,021,670850,98.76
02324,MA,25,Plymouth County,023,494919,89.69
02325,MA,25,Plymouth County,023,494919,89.69
02327,MA,25,Plymouth County,023,494919,89.69
02330,MA,25,Plymouth County,023,494919,89.69
02331,MA,25,Plymouth County,023,494919,89.69
02332,MA,25,Plymouth County,023,494919,89.69
02333,MA,25,Plymouth County,023,494919,89.69
02334,MA,25,Bristol County,005,548285,90.17
02337,MA,25,Plymouth County,023,494919,89.69
02338,MA,25,Plymouth County,023,494919,89.69
02339,MA,25,Plymouth County,023,494919,89.69
02340,MA,25,Plymouth County,023,494919,89.69
02341,MA,25,Plymouth County,023,494919,89.69
02343,MA,25,Norfolk County,021,670850,98.76
02344,MA,25,Plymouth County,023,494919,89.69
02345,MA,25,Plymouth County,023,494919,89.69
02346,MA,25,Plymouth County,023,494919,89.69
02347,MA,25,Plymouth County,023,494919,89.69
02348,MA,25,Plymouth County,023,494919,89.69
02349,MA,25,Plymouth County,023,494919,89.69
02350,MA,25,Plymouth County,023,494919,89.69
02351,MA,25,Plymouth County,023,494919,89.69
02355,MA,25,Plymouth County,023,494919,89.69
02356,MA,25,Bristol County,005,548285,90.17
02357,MA,25,Bristol County,005,548285,90.17
02358,MA,25,Plymouth County,023,494919,89.69
02359,MA,25,Plymouth County,023,494919,89.69
02360,MA,25,Plymouth County,023,494919,89.69
02361,MA,25,Plymouth County,023,494919,89.69
02362,MA,25,Plymouth County,023,494919,89.69
02364,MA,25,Plymouth County,023,494919,89.69
02366,MA,25,Plymouth County,023,494919,89.69
02367,MA,25,Plymouth County,023,494919,89.69
02368,MA,25,Norfolk County,021,670850,98.76
02370,MA,25,Plymouth County,023,494919,89.69
02375,MA,25,Bristol County,005,548285,90.17
02379,MA,25,Plymouth County,023,494919,89.69
02381,MA,25,Plymouth County,023,494919,89.69
02382,MA,25,Plymouth County,023,494919,89.69
02420,MA,25,Middlesex County,017,1503085,96.97
02421,MA,25,Middlesex County,017,1503085,96.97
02445,MA,25,Norfolk County,021,670850,98.76
02446,MA,25,Norfolk County,021,670850,98.76
02447,MA,25,Norfolk County,021,670850,98.76
02451,MA,25,Middlesex County,017,1503085,96.97
02452,MA,25,Middlesex County,017,1503085,96.97
02453,MA,25,Middlesex County,017,1503085,96.97
02454,MA,25,Middlesex County,017,1503085,96.97
02455,MA,25,Middlesex County,017,1503085,96.97
02456,MA,25,Middlesex County,017,1503085,96.97
02457,MA,25,Norfolk County,021,670850,98.76
02458,MA,25,Middlesex County,017,1503085,96.97
02459,MA,25,Middlesex County,017,1503085,96.97
02460,MA,25,Middlesex County,017,1503085,96.97
02461,MA,25,Middlesex County,017,1503085,96.97
02462,MA,25,Middlesex County,017,1503085,96.97
02464,MA,25,Middlesex County,017,1503085,96.97
02465,MA,25,Middlesex County,017,1503085,96.97
02466,MA,25,Middlesex County,017,1503085,96.97
02467,MA,25,Norfolk County,021,670850,98.76
02468,MA,25,Middlesex County,017,1503085,96.97
02471,MA,25,Middlesex County,017,1503085,96.97
02472,MA,25,Middlesex County,017,1503085,96.97
02474,MA,25,Middlesex County,017,1503085,96.97
02475,MA,25,Middlesex County,017,1503085,96.97
02476,MA,25,Middlesex County,017,1503085,96.97
02477,MA,25,Middlesex County,017,1503085,96.97
02478,MA,25,Middlesex County,017,1503085,96.97
02479,MA,25,Middlesex County,017,1503085,96.97
02481,MA,25,Norfolk County,021,670850,98.76
02482,MA,25,Norfolk County,021,670850,98.76
02492,MA,25,Norfolk County,021,670850,98.76
02493,MA,25,Middlesex County,017,1503085,96.97
02494,MA,25,Norfolk County,021,670850,98.76
02495,MA,25,Middlesex County,017,1503085,96.97
02532,MA,25,Barnstable County,001,215888,92.52
02534,MA,25,Barnstable County,001,215888,92.52
02535,MA,25,Dukes County,007,16535,60.97
02536,MA,25,Barnstable County,001,215888,92.52
02537,MA,25,Barnstable County,001,215888,92.52
02538,MA,25,Plymouth County,023,494919,89.69
02539,MA,25,Dukes County,007,16535,60.97
02540,MA,25,Barnstable County,001,215888,92.52
02541,MA,25,Barnstable County,001,215888,92.52
02542,MA,25,Barnstable County,001,215888,92.52
02543,MA,25,Barnstable County,001,215888,92.52
02552,MA,25,Dukes County,007,16535,60.97
02553,MA,25,Barnstable County,001,215888,92.52
02554,MA,25,Nantucket County,019,10172,81.1
02556,MA,25,Barnstable County,001,215888,92.52
02557,MA,25,Dukes County,007,16535,60.97
02558,MA,25,Plymouth County,023,494919,89.69
02559,MA,25,Barnstable County,001,215888,92.52
02561,MA,25,Barnstable County,001,215888,92.52
02562,MA,25,Barnstable County,001,215888,92.52
02563,MA,25,Barnstable County,001,215888,92.52
02564,MA,25,Nantucket County,019,10172,81.1
02565,MA,25,Barnstable County,001,215888,92.52
02568,MA,25,Dukes County,007,16535,60.97
02571,MA,25,Plymouth County,023,494919,89.69
02573,MA,25,Dukes County,007,16535,60.97
02574,MA,25,Barnstable County,001,215888,92.52
02575,MA,25,Dukes County,007,16535,60.97
02576,MA,25,Plymouth County,023,494919,89.69
02584,MA,25,Nantucket County,019,10172,81.1
02601,MA,25,Barnstable County,001,215888,92.52
02630,MA,25,Barnstable County,001,215888,92.52
02631,MA,25,Barnstable County,001,215888,92.52
02632,MA,25,Barnstable County,001,215888,92.52
02633,MA,25,Barnstable County,001,215888,92.52
02634,MA,25,Barnstable County,001,215888,92.52
02635,MA,25,Barnstable County,001,215888,92.52
02636,MA,25,Barnstable County,001,215888,92.52
02637,MA,25,Barnstable County,001,215888,92.52
02638,MA,25,Barnstable County,001,215888,92.52
02639,MA,25,Barnstable County,001,215888,92.52
02641,MA,25,Barnstable County,001,215888,92.52
02642,MA,25,Barnstable County,001,215888,92.52
02643,MA,25,Barnstable County,001,215888,92.52
02644,MA,25,Barnstable County,001,215888,92.52
02645,MA,25,Barnstable County,001,215888,92.52
02646,MA,25,Barnstable County,001,215888,92.52
02647,MA,25,Barnstable County,001,215888,92.52
02648,MA,25,Barnstable County,001,215888,92.52
02649,MA,25,Barnstable County,001,215888,92.52
02650,MA,25,Barnstable County,001,215888,92.52
02651,MA,25,Barnstable County,001,215888,92.52
02652,MA,25,Barnstable County,001,215888,92.52
02653,MA,25,Barnstable County,001,215888,92.52
02655,MA,25,Barnstable County,001,215888,92.52
02657,MA,25,Barnstable County,001,215888,92.52
02659,MA,25,Barnstable County,001,215888,92.52
02660,MA,25,Barnstable County,001,215888,92.52
02661,MA,25,Barnstable County,001,215888,92.52
02662,MA,25,Barnstable County,001,215888,92.52
02663,MA,25,Barnstable County,001,215888,92.52
02664,MA,25,Barnstable County,001,215888,92.52
02666,MA,25,Barnstable County,001,215888,92.52
02667,MA,25,Barnstable County,001,215888,92.52
02668,MA,25,Barnstable County,001,215888,92.52
02669,MA,25,Barnstable County,001,215888,92.52
02670,MA,25,Barnstable County,001,215888,92.52
02671,MA,25,Barnstable County,001,215888,92.52
02672,MA,25,Barnstable County,001,215888,92.52
02673,MA,25,Barnstable County,001,215888,92.52
02675,MA,25,Barnstable County,001,215888,92.52
02702,MA,25,Bristol County,005,548285,90.17
02703,MA,25,Bristol County,005,548285,90.17
02712,MA,25,Bristol County,005,548285,90.17
02713,MA,25,Dukes County,007,16535,60.97
02714,MA,25,Bristol County,005,548285,90.17
02715,MA,25,Bristol County,005,548285,90.17
02717,MA,25,Bristol County,005,548285,90.17
02718,MA,25,Bristol County,005,548285,90.17
02719,MA,25,Bristol County,005,548285,90.17
02720,MA,25,Bristol County,005,548285,90.17
02721,MA,25,Bristol County,005,548285,90.17
02722,MA,25,Bristol County,005,548285,90.17
02723,MA,25,Bristol County,005,548285,90.17
02724,MA,25,Bristol County,005,548285,90.17
02725,MA,25,Bristol County,005,548285,90.17
02726,MA,25,Bristol County,005,548285,90.17
02738,MA,25,Plymouth County,023,494919,89.69
02739,MA,25,Plymouth County,023,494919,89.69
02740,MA,25,Bristol County,005,548285,90.17
02741,MA,25,Bristol County,005,548285,90.17
02742,MA,25,Bristol County,005,548285,90.17
02743,MA,25,Bristol County,005,548285,90.17
02744,MA,25,Bristol County,005,548285,90.17
02745,MA,25,Bristol County,005,548285,90.17
02746,MA,25,Bristol County,005,548285,90.17
02747,MA,25,Bristol County,005,548285,90.17
02748,MA,25,Bristol County,005,548285,90.17
02760,MA,25,Bristol County,005,548285,90.17
02761,MA,25,Bristol County,005,548285,90.17
02762,MA,25,Norfolk County,021,670850,98.76
02763,MA,25,Bristol County,005,548285,90.17
02764,MA,25,Bristol County,005,548285,90.17
02766,MA,25,Bristol County,005,548285,90.17
02767,MA,25,Bristol County,005,548285,90.17
02768,MA,25,Bristol County,005,548285,90.17
02769,MA,25,Bristol County,005,548285,90.17
02770,MA,25,Plymouth County,023,494919,89.69
02771,MA,25,Bristol County,005,548285,90.17
02777,MA,25,Bristol County,005,548285,90.17
02779,MA,25,Bristol County,005,548285,90.17
02780,MA,25,Bristol County,005,548285,90.17
02783,MA,25,Bristol County,005,548285,90.17
02790,MA,25,Bristol County,005,548285,90.17
02791,MA,25,Bristol County,005,548285,90.17
02801,RI,44,Newport County,005,82888,87.91
02802,RI,44,Providence County,007,626667,94.49
02804,RI,44,Washington County,009,126979,69.18
02806,RI,44,Bristol County,001,49875,98.86
02807,RI,44,Washington County,009,126979,69.18
02808,RI,44,Washington County,009,126979,69.18
02809,RI,44,Bristol County,001,49875,98.86
02812,RI,44,Washington County,009,126979,69.18
02813,RI,44,Washington County,009,126979,69.18
02814,RI,44,Providence County,007,626667,94.49
02815,RI,44,Providence County,007,626667,94.49
02816,RI,44,Kent County,003,166158,92.01
02817,RI,44,Kent County,003,166158,92.01
02818,RI,44,Kent County,003,166158,92.01
02822,RI,44,Washington County,009,126979,69.18
02823,RI,44,Providence County,007,626667,94.49
02824,RI,44,Providence County,007,626667,94.49
02825,RI,44,Providence County,007,626667,94.49
02826,RI,44,Providence County,007,626667,94.49
02827,RI,44,Kent County,003,166158,92.01
02828,RI,44,Providence County,007,626667,94.49
02829,RI,44,Providence County,007,626667,94.49
02830,RI,44,Providence County,007,626667,94.49
02831,RI,44,Providence County,007,626667,94.49
02832,RI,44,Washington County,009,126979,69.18
02833,RI,44,Washington County,009,126979,69.18
02835,RI,44,Newport County,005,82888,87.91
02836,RI,44,Washington County,009,126979,69.18
02837,RI,44,Newport County,005,82888,87.91
02838,RI,44,Providence County,007,626667,94.49
02839,RI,44,Providence County,007,626667,94.49
02840,RI,44,Newport County,005,82888,87.91
02841,RI,44,Newport County,005,82888,87.91
02842,RI,44,Newport County,005,82888,87.91
02852,RI,44,Washington County,009,126979,69.18
02854,RI,44,Washington County,009,126979,69.18
02857,RI,44,Providence County,007,626667,94.49
02858,RI,44,Providence County,007,626667,94.49
02859,RI,44,Providence County,007,626667,94.49
02860,RI,44,Providence County,007,626667,94.49
02861,RI,44,Providence County,007,626667,94.49
02862,RI,44,Providence County,007,626667,94.49
02863,RI,44,Providence County,007,626667,94.49
02864,RI,44,Providence County,007,626667,94.49
02865,RI,44,Providence County,007,626667,94.49
02871,RI,44,Newport County,005,82888,87.91
02872,RI,44,Newport County,005,82888,87.91
02873,RI,44,Washington County,009,126979,69.18
02874,RI,44,Washington County,009,126979,69.18
02875,RI,44,Washington County,009,126979,69.18
02876,RI,44,Providence County,007,626667,94.49
02877,RI,44,Washington County,009,126979,69.18
02878,RI,44,Newport County,005,82888,87.91
02879,RI,44,Washington County,009,126979,69.18
02880,RI,44,Washington County,009,126979,69.18
02881,RI,44,Washington County,009,126979,69.18
02882,RI,44,Washington County,009,126979,69.18
02883,RI,44,Washington County,009,126979,69.18
02885,RI,44,Bristol County,001,49875,98.86
02886,RI,44,Kent County,003,166158,92.01
02887,RI,44,Kent County,003,166158,92.01
02888,RI,44,Kent County,003,166158,92.01
02889,RI,44,Kent County,003,166158,92.01
02891,RI,44,Washington County,009,126979,69.18
02892,RI,44,Washington County,009,126979,69.18
02893,RI,44,Kent County,003,166158,92.01
02894,RI,44,Washington County,009,126979,69.18
02895,RI,44,Providence County,007,626667,94.49
02896,RI,44,Providence County,007,626667,94.49
02898,RI,44,Washington County,009,126979,69.18
02901,RI,44,Providence County,007,626667,94.49
02902,RI,44,Providence County,007,626667,94.49
02903,RI,44,Providence County,007,626667,94.49
02904,RI,44,Providence County,007,626667,94.49
02905,RI,44,Providence County,007,626667,94.49
02906,RI,44,Providence County,007,626667,94.49
02907,RI,44,Providence County,007,626667,94.49
02908,RI,44,Providence County,007,626667,94.49
02909,RI,44,Providence County,007,626667,94.49
02910,RI,44,Providence County,007,626667,94.49
02911,RI,44,Providence County,007,626667,94.49
02912,RI,44,Providence County,007,626667,94.49
02914,RI,44,Providence County,007,626667,94.49
02915,RI,44,Providence County,007,626667,94.49
02916,RI,44,Providence County,007,626667,94.49
02917,RI,44,Providence County,007,626667,94.49
02918,RI,44,Providence County,007,626667,94.49
02919,RI,44,Providence County,007,626667,94.49
02920,RI,44,Providence County,007,626667,94.49
02921,RI,44,Providence County,007,626667,94.49
02940,RI,44,Providence County,007,626667,94.49
03031,NH,33,Hillsborough County,011,400721,78.81
03032,NH,33,Rockingham County,015,295223,75.1
03033,NH,33,Hillsborough County,011,400721,78.81
03034,NH,33,Rockingham County,015,295223,75.1
03036,NH,33,Rockingham County,015,295223,75.1
03037,NH,33,Rockingham County,015,295223,75.1
03038,NH,33,Rockingham County,015,295223,75.1
03040,NH,33,Rockingham County,015,295223,75.1
03041,NH,33,Rockingham County,015,295223,75.1
03042,NH,33,Rockingham County,015,295223,75.1
03043,NH,33,Hillsborough County,011,400721,78.81
03044,NH,33,Rockingham County,015,295223,75.1
03045,NH,33,Hillsborough County,011,400721,78.81
03046,NH,33,Merrimack County,013,146445,45.39
03047,NH,33,Hillsborough County,011,400721,78.81
03048,NH,33,Hillsborough County,011,400721,78.81
03049,NH,33,Hillsborough County,011,400721,78.81
03051,NH,33,Hillsborough County,011,400721,78.81
03052,NH,33,Hillsborough County,011,400721,78.81
03053,NH,33,Rockingham County,015,295223,75.1
03054,NH,33,Hillsborough County,011,400721,78.81
03055,NH,33,Hillsborough County,011,400721,78.81
03057,NH,33,Hillsborough County,011,400721,78.81
03060,NH,33,Hillsborough County,011,400721,78.81
03061,NH,33,Hillsborough County,011,400721,78.81
03062,NH,33,Hillsborough County,011,400721,78.81
03063,NH,33,Hillsborough County,011,400721,78.81
03064,NH,33,Hillsborough County,011,400721,78.81
03070,NH,33,Hillsborough County,011,400721,78.81
03071,NH,33,Hillsborough County,011,400721,78.81
03073,NH,33,Rockingham County,015,295223,75.1
03076,NH,33,Hillsborough County,011,400721,78.81
03077,NH,33,Rockingham County,015,295223,75.1
03079,NH,33,Rockingham County,015,295223,75.1
03082,NH,33,Hillsborough County,011,400721,78.81
03084,NH,33,Hillsborough County,011,400721,78.81
03086,NH,33,Hillsborough County,011,400721,78.81
